10181. Category: Virtual Machines, 		  Name: A6, 		 Rate: 0.343000, 		 Region: KR Central 
10182. Category: Virtual Machines, 		  Name: L16s Low Priority, 		 Rate: 0.890000, 		 Region: EU West 
10183. Category: Virtual Machines, 		  Name: A8 v2, 		 Rate: 0.333000, 		 Region: US West 2 
10184. Category: Virtual Machines, 		  Name: F32s v2 Low Priority, 		 Rate: 1.241600, 		 Region: US Gov TX 
10185. Category: Virtual Machines, 		  Name: A4 v2 Low Priority, 		 Rate: 0.044000, 		 Region: UK West 
10186. Category: Virtual Machines, 		  Name: D8 v3/D8s v3, 		 Rate: 0.868000, 		 Region: AU East 
10187. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.095000, 		 Region: KR South 
10188. Category: Virtual Machines, 		  Name: A4 v2 Low Priority, 		 Rate: 0.038000, 		 Region: US South Central 
10189. Category: Virtual Machines, 		  Name: NC6s v3, 		 Rate: 4.456400, 		 Region: EU West 
10190. Category: Virtual Machines, 		  Name: ND24s Low Priority, 		 Rate: 2.146400, 		 Region: EU West 
10191. Category: Virtual Machines, 		  Name: L16s Low Priority, 		 Rate: 0.845000, 		 Region: CA Central 
10192. Category: Virtual Machines, 		  Name: A1, 		 Rate: 0.066000, 		 Region: KR Central 
10193. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 - Expired, 		 Rate: 0.351000, 		 Region: UK West 
10194. Category: Virtual Machines, 		  Name: D3/DS3 Low Priority, 		 Rate: 0.062000, 		 Region: US East 
10195. Category: Virtual Machines, 		  Name: D4 v3/D4s v3, 		 Rate: 0.250000, 		 Region: AU Southeast 
10196. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 - Expired, 		 Rate: 0.337000, 		 Region: IN West 
10197. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.266000, 		 Region: US Gov TX 
10198. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.236800, 		 Region: US South Central 
10199. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.387000, 		 Region: CA East 
10200. Category: Virtual Machines, 		  Name: H16 Low Priority, 		 Rate: 1.364000, 		 Region: EU West 
10201. Category: Virtual Machines, 		  Name: M8ms, 		 Rate: 1.536500, 		 Region: US West 2 
10202. Category: Virtual Machines, 		  Name: M16s Low Priority, 		 Rate: 0.601500, 		 Region: UK South 
10203. Category: Virtual Machines, 		  Name: E4 v3/E4s v3, 		 Rate: 0.252000, 		 Region: US North Central 
10204. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.204000, 		 Region: EU North 
10205. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.205000, 		 Region: US West Central 
10206. Category: Virtual Machines, 		  Name: NC6s v2 Low Priority, 		 Rate: 1.276000, 		 Region: EU West 
10207. Category: Virtual Machines, 		  Name: F64s v2 Low Priority, 		 Rate: 2.084000, 		 Region: US East 
10208. Category: Virtual Machines, 		  Name: F1/F1s, 		 Rate: 0.102000, 		 Region: EU North 
10209. Category: Virtual Machines, 		  Name: B2s, 		 Rate: 0.059000, 		 Region: IN West 
10210. Category: Virtual Machines, 		  Name: F4/F4s, 		 Rate: 0.555000, 		 Region: AU Central 2 
10211. Category: Virtual Machines, 		  Name: G1/GS1, 		 Rate: 0.559000, 		 Region: US West 2 
10212. Category: Virtual Machines, 		  Name: F2/F2s Low Priority, 		 Rate: 0.111250, 		 Region: AU Central 2 
10213. Category: Virtual Machines, 		  Name: NV6 Low Priority, 		 Rate: 0.301000, 		 Region: UK South 
10214. Category: Virtual Machines, 		  Name: D5 v2/DS5 v2, 		 Rate: 1.053000, 		 Region: EU North 
10215. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.191000, 		 Region: CA Central 
10216. Category: Virtual Machines, 		  Name: M16ms Low Priority, 		 Rate: 0.891200, 		 Region: JA East 
10217. Category: Virtual Machines, 		  Name: F2s v2, 		 Rate: 0.101000, 		 Region: UK South 
10218. Category: Virtual Machines, 		  Name: D4 v2/DS4 v2, 		 Rate: 0.585000, 		 Region: US Central 
10219. Category: Virtual Machines, 		  Name: E64i v3/E64is v3, 		 Rate: 4.264000, 		 Region: UK South 
10220. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.039840, 		 Region: US Gov 
10221. Category: Virtual Machines, 		  Name: A1 v2, 		 Rate: 0.093000, 		 Region: US DoD 
10222. Category: Virtual Machines, 		  Name: F64s v2, 		 Rate: 4.189000, 		 Region: FR South 
10223. Category: Virtual Machines, 		  Name: F8s v2, 		 Rate: 0.388000, 		 Region: EU West 
10224. Category: Virtual Machines, 		  Name: DC2s Low Priority, 		 Rate: 0.121000, 		 Region: EU West 
10225. Category: Virtual Machines, 		  Name: F16/F16s Low Priority, 		 Rate: 0.185000, 		 Region: AP Southeast 
10226. Category: Virtual Machines, 		  Name: H8 Low Priority, 		 Rate: 0.565000, 		 Region: US Gov AZ 
10227. Category: Virtual Machines, 		  Name: F16/F16s Low Priority, 		 Rate: 0.230000, 		 Region: BR South 
10228. Category: Virtual Machines, 		  Name: M128s, 		 Rate: 25.230000, 		 Region: JA West 
10229. Category: Virtual Machines, 		  Name: A4m v2 Low Priority, 		 Rate: 0.227000, 		 Region: FR Central 
10230. Category: Virtual Machines, 		  Name: A2 v2 Low Priority, 		 Rate: 0.021000, 		 Region: UK South 
10231. Category: Virtual Machines, 		  Name: D14/DS14, 		 Rate: 1.492000, 		 Region: US Gov 
10232. Category: Virtual Machines, 		  Name: M64ls, 		 Rate: 6.498000, 		 Region: AU Southeast 
10233. Category: Virtual Machines, 		  Name: E32 v3/E32s v3 Low Priority, 		 Rate: 2.012500, 		 Region: AU Central 
10234. Category: Virtual Machines, 		  Name: F1/F1s, 		 Rate: 0.105000, 		 Region: UK West 
10235. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 Low Priority, 		 Rate: 0.208000, 		 Region: US West Central 
10236. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2 Low Priority, 		 Rate: 0.398750, 		 Region: AU Central 
10237. Category: Virtual Machines, 		  Name: D32 v3/D32s v3, 		 Rate: 3.440000, 		 Region: KR Central 
10238. Category: Virtual Machines, 		  Name: E64 v3/E64s v3 Low Priority, 		 Rate: 0.875000, 		 Region: EU West 
10239. Category: Virtual Machines, 		  Name: D2/DS2 Low Priority, 		 Rate: 0.031000, 		 Region: US East 
10240. Category: Virtual Machines, 		  Name: A8 v2 Low Priority, 		 Rate: 0.077000, 		 Region: US Gov 
10241. Category: Virtual Machines, 		  Name: A7, 		 Rate: 1.400000, 		 Region: JA East 
10242. Category: Virtual Machines, 		  Name: M16ms, 		 Rate: 4.302200, 		 Region: EU West 
10243. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.269200, 		 Region: KR South 
10244. Category: Virtual Machines, 		  Name: A8m v2 Low Priority, 		 Rate: 0.397000, 		 Region: AU East 
10245. Category: Virtual Machines, 		  Name: H8, 		 Rate: 1.752000, 		 Region: AP Southeast 
10246. Category: Virtual Machines, 		  Name: A4 v2, 		 Rate: 0.270000, 		 Region: BR South 
10247. Category: Virtual Machines, 		  Name: NC24r Low Priority, 		 Rate: 2.034000, 		 Region: EU North 
10248. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.314000, 		 Region: IN Central 
10249. Category: Virtual Machines, 		  Name: D2 v3/D2s v3 Low Priority, 		 Rate: 0.100000, 		 Region: BR South 
10250. Category: Virtual Machines, 		  Name: F16/F16s Low Priority, 		 Rate: 0.658000, 		 Region: US South Central 
10251. Category: Virtual Machines, 		  Name: F4/F4s, 		 Rate: 0.202000, 		 Region: FR Central 
10252. Category: Virtual Machines, 		  Name: E32 v3/E32s v3, 		 Rate: 3.488000, 		 Region: US West 2 
10253. Category: Virtual Machines, 		  Name: H16 Low Priority, 		 Rate: 0.380000, 		 Region: UK South 
10254. Category: Virtual Machines, 		  Name: D15 v2/DS15 v2, 		 Rate: 1.662000, 		 Region: US West Central 
10255. Category: Virtual Machines, 		  Name: B2s, 		 Rate: 0.060800, 		 Region: AP Southeast 
10256. Category: Virtual Machines, 		  Name: F1/F1s Low Priority, 		 Rate: 0.037000, 		 Region: KR Central 
10257. Category: Virtual Machines, 		  Name: M32ls Low Priority, 		 Rate: 1.163400, 		 Region: US West 2 
10258. Category: Virtual Machines, 		  Name: D5 v2/DS5 v2 Low Priority, 		 Rate: 0.740000, 		 Region:  
10259. Category: Virtual Machines, 		  Name: D16 v3/D16s v3, 		 Rate: 1.624000, 		 Region: CA Central 
10260. Category: Virtual Machines, 		  Name: E16 v3/E16s v3, 		 Rate: 2.013000, 		 Region: AU Southeast 
10261. Category: Virtual Machines, 		  Name: A2, 		 Rate: 0.109000, 		 Region: JA East 
10262. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.116000, 		 Region: AU Central 2 
10263. Category: Virtual Machines, 		  Name: M32ms Low Priority, 		 Rate: 3.863000, 		 Region: US Gov 
10264. Category: Virtual Machines, 		  Name: A0 Low Priority, 		 Rate: 0.004400, 		 Region: BR South 
10265. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.710000, 		 Region: AU Central 
10266. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.412100, 		 Region: FR South 
10267. Category: Virtual Machines, 		  Name: D32 v3/D32s v3 Low Priority, 		 Rate: 0.336000, 		 Region: IN Central 
10268. Category: Virtual Machines, 		  Name: D13/DS13, 		 Rate: 0.694000, 		 Region: US East 2 
10269. Category: Virtual Machines, 		  Name: H16m Low Priority, 		 Rate: 0.484000, 		 Region: US East 
10270. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.592000, 		 Region: US East 
10271. Category: Virtual Machines, 		  Name: A8 v2, 		 Rate: 0.387000, 		 Region: US Gov TX 
10272. Category: Virtual Machines, 		  Name: A0, 		 Rate: 0.018000, 		 Region: IN South 
10273. Category: Virtual Machines, 		  Name: D8 v3/D8s v3 Low Priority, 		 Rate: 0.130000, 		 Region: FR South 
10274. Category: Virtual Machines, 		  Name: B4ms, 		 Rate: 0.214000, 		 Region: US West 
10275. Category: Virtual Machines, 		  Name: F72s v2, 		 Rate: 3.060000, 		 Region: IN West 
10276. Category: Virtual Machines, 		  Name: D11/DS11, 		 Rate: 0.193000, 		 Region: EU North 
10277. Category: Virtual Machines, 		  Name: M128s Low Priority, 		 Rate: 3.868000, 		 Region: AP Southeast 
10278. Category: Virtual Machines, 		  Name: D4/DS4 Low Priority, 		 Rate: 0.177000, 		 Region: JA East 
10279. Category: Virtual Machines, 		  Name: M64ls, 		 Rate: 6.498000, 		 Region: US South Central 
10280. Category: Virtual Machines, 		  Name: F32s v2 Low Priority, 		 Rate: 0.326400, 		 Region: US Gov TX 
10281. Category: Virtual Machines, 		  Name: A3, 		 Rate: 0.176000, 		 Region: US West Central 
10282. Category: Virtual Machines, 		  Name: NC24s v2, 		 Rate: 8.280000, 		 Region: US East 
10283. Category: Virtual Machines, 		  Name: A4m v2 Low Priority, 		 Rate: 0.170000, 		 Region: AP Southeast 
10284. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2 - Expired, 		 Rate: 0.299000, 		 Region: US East 2 
10285. Category: Virtual Machines, 		  Name: NC6 Low Priority, 		 Rate: 0.194000, 		 Region: EU North 
10286. Category: Virtual Machines, 		  Name: D14/DS14 Low Priority, 		 Rate: 1.126000, 		 Region: AP East 
10287. Category: Virtual Machines, 		  Name: NC6s v3, 		 Rate: 5.814000, 		 Region: IN Central 
10288. Category: Virtual Machines, 		  Name: H16m, 		 Rate: 2.665000, 		 Region: US Gov AZ 
10289. Category: Virtual Machines, 		  Name: NC24rs v3 Low Priority, 		 Rate: 2.693000, 		 Region: US West 2 
10290. Category: Virtual Machines, 		  Name: M128s Low Priority, 		 Rate: 2.934000, 		 Region: CA East 
10291. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.015800, 		 Region: US South Central 
10292. Category: Virtual Machines, 		  Name: NC24rs v3 Low Priority, 		 Rate: 3.500640, 		 Region: EU West 
10293. Category: Virtual Machines, 		  Name: F72s v2 Low Priority, 		 Rate: 2.548800, 		 Region: US North Central 
10294. Category: Virtual Machines, 		  Name: ND12s, 		 Rate: 4.986000, 		 Region: US West 2 
10295. Category: Virtual Machines, 		  Name: M64s Low Priority, 		 Rate: 4.539000, 		 Region: UK South 
10296. Category: Virtual Machines, 		  Name: E4 v3/E4s v3, 		 Rate: 0.486000, 		 Region: US West Central 
10297. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2 Low Priority, 		 Rate: 0.117000, 		 Region: US Gov 
10298. Category: Virtual Machines, 		  Name: M128s Low Priority, 		 Rate: 4.042000, 		 Region: IN South 
10299. Category: Virtual Machines, 		  Name: D4 v3/D4s v3 Low Priority, 		 Rate: 0.162000, 		 Region:  
10300. Category: Virtual Machines, 		  Name: F72s v2 Low Priority, 		 Rate: 2.781000, 		 Region: UK West 
10301. Category: Virtual Machines, 		  Name: F16s v2, 		 Rate: 1.584000, 		 Region: US West 
10302. Category: Virtual Machines, 		  Name: F32s v2, 		 Rate: 3.008000, 		 Region: EU North 
10303. Category: Virtual Machines, 		  Name: A1, 		 Rate: 0.038000, 		 Region: AP East 
10304. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 - Expired, 		 Rate: 0.562000, 		 Region: AU Southeast 
10305. Category: Virtual Machines, 		  Name: D12/DS12 Low Priority, 		 Rate: 0.297000, 		 Region: AP East 
10306. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2, 		 Rate: 2.460000, 		 Region: UK West 
10307. Category: Virtual Machines, 		  Name: A4m v2, 		 Rate: 0.249000, 		 Region: US West Central 
10308. Category: Virtual Machines, 		  Name: A6 Low Priority, 		 Rate: 0.119000, 		 Region: UK South 
10309. Category: Virtual Machines, 		  Name: F64s v2, 		 Rate: 3.754000, 		 Region: JA West 
10310. Category: Virtual Machines, 		  Name: D16 v3/D16s v3 Low Priority, 		 Rate: 0.176000, 		 Region: US West Central 
10311. Category: Virtual Machines, 		  Name: B2s, 		 Rate: 0.049600, 		 Region: US West 
10312. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2 - Expired, 		 Rate: 0.370000, 		 Region: US West 
10313. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2, 		 Rate: 0.088000, 		 Region: UK South 
10314. Category: Virtual Machines, 		  Name: D12/DS12 Low Priority, 		 Rate: 0.276000, 		 Region: EU West 
10315. Category: Virtual Machines, 		  Name: F8/F8s Low Priority, 		 Rate: 0.080000, 		 Region: US East 2 
10316. Category: Virtual Machines, 		  Name: M16s, 		 Rate: 3.600000, 		 Region: US Gov 
10317. Category: Virtual Machines, 		  Name: M16ms, 		 Rate: 4.424000, 		 Region: US South Central 
10318. Category: Virtual Machines, 		  Name: A2 Low Priority, 		 Rate: 0.082000, 		 Region: CA Central 
10319. Category: Virtual Machines, 		  Name: F2/F2s Low Priority, 		 Rate: 0.020000, 		 Region: US East 2 
10320. Category: Virtual Machines, 		  Name: A2 v2 Low Priority, 		 Rate: 0.064000, 		 Region: UK West 
10321. Category: Virtual Machines, 		  Name: M32ts Low Priority, 		 Rate: 0.633438, 		 Region: UK West 
10322. Category: Virtual Machines, 		  Name: D11/DS11 Low Priority, 		 Rate: 0.042000, 		 Region: AP Southeast 
10323. Category: Virtual Machines, 		  Name: NC12s v3, 		 Rate: 6.120000, 		 Region: US East 2 
10324. Category: Virtual Machines, 		  Name: F16s v2 Low Priority, 		 Rate: 0.521000, 		 Region: US East 2 
10325. Category: Virtual Machines, 		  Name: D4 v2/DS4 v2 - Expired, 		 Rate: 1.008000, 		 Region: US East 
10326. Category: Virtual Machines, 		  Name: A5 Low Priority, 		 Rate: 0.052000, 		 Region: IN Central 
10327. Category: Virtual Machines, 		  Name: D8 v3/D8s v3, 		 Rate: 0.625000, 		 Region: AU Central 2 
10328. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2, 		 Rate: 1.944000, 		 Region: US East 2 
10329. Category: Virtual Machines, 		  Name: F4/F4s Low Priority, 		 Rate: 0.050000, 		 Region: JA East 
10330. Category: Virtual Machines, 		  Name: M64ls, 		 Rate: 9.442000, 		 Region: US South Central 
10331. Category: Virtual Machines, 		  Name: F4s v2 Low Priority, 		 Rate: 0.141600, 		 Region: IN Central 
10332. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2, 		 Rate: 0.351000, 		 Region: UK South 
10333. Category: Virtual Machines, 		  Name: G5/GS5 Low Priority, 		 Rate: 3.580000, 		 Region: US West 2 
10334. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2, 		 Rate: 0.515000, 		 Region: CA East 
10335. Category: Virtual Machines, 		  Name: D8 v3/D8s v3 Low Priority, 		 Rate: 0.125000, 		 Region: AU Central 2 
10336. Category: Virtual Machines, 		  Name: L8s, 		 Rate: 0.748000, 		 Region: AP Southeast 
10337. Category: Virtual Machines, 		  Name: A6, 		 Rate: 0.588000, 		 Region: AP East 
10338. Category: Virtual Machines, 		  Name: D13/DS13 Low Priority, 		 Rate: 0.154000, 		 Region: US East 
10339. Category: Virtual Machines, 		  Name: M128ms Low Priority, 		 Rate: 5.871000, 		 Region: CA East 
10340. Category: Virtual Machines, 		  Name: D64 v3/D64s v3, 		 Rate: 6.016000, 		 Region: US East 2 
10341. Category: Virtual Machines, 		  Name: D64 v3/D64s v3 Low Priority, 		 Rate: 2.778000, 		 Region: AU East 
10342. Category: Virtual Machines, 		  Name: D11 v2/DS11 v2 Low Priority, 		 Rate: 0.125000, 		 Region: AU East 
10343. Category: Virtual Machines, 		  Name: H16m Low Priority, 		 Rate: 1.880000, 		 Region: US East 
10344. Category: Virtual Machines, 		  Name: D11 v2/DS11 v2 - Expired, 		 Rate: 0.308000, 		 Region: FR Central 
10345. Category: Virtual Machines, 		  Name: A1, 		 Rate: 0.049000, 		 Region: AP East 
10346. Category: Virtual Machines, 		  Name: E16 v3/E16s v3 Low Priority, 		 Rate: 0.733000, 		 Region: IN Central 
10347. Category: Virtual Machines, 		  Name: D16 v3/D16s v3 Low Priority, 		 Rate: 0.676000, 		 Region: US South Central 
10348. Category: Virtual Machines, 		  Name: D14 v2/DS14 v2 - Expired, 		 Rate: 2.333000, 		 Region: CA Central 
10349. Category: Virtual Machines, 		  Name: NC6s v3 Low Priority, 		 Rate: 2.437920, 		 Region: AP Southeast 
10350. Category: Virtual Machines, 		  Name: A3, 		 Rate: 0.268000, 		 Region: US Gov AZ 
10351. Category: Virtual Machines, 		  Name: F64s v2, 		 Rate: 3.104000, 		 Region: EU West 
10352. Category: Virtual Machines, 		  Name: A7, 		 Rate: 1.091000, 		 Region: US Gov TX 
10353. Category: Virtual Machines, 		  Name: D2 v3/D2s v3, 		 Rate: 0.217000, 		 Region: AU East 
10354. Category: Virtual Machines, 		  Name: B2s, 		 Rate: 0.059900, 		 Region: JA West 
10355. Category: Virtual Machines, 		  Name: NC24s v2 Low Priority, 		 Rate: 1.440000, 		 Region: US West 2 
10356. Category: Virtual Machines, 		  Name: D4/DS4 Low Priority, 		 Rate: 0.448000, 		 Region: US North Central 
10357. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2 Low Priority, 		 Rate: 0.014000, 		 Region: CA East 
10358. Category: Virtual Machines, 		  Name: E32 v3/E32s v3 Low Priority, 		 Rate: 0.511000, 		 Region: AU Southeast 
10359. Category: Virtual Machines, 		  Name: D4 v3/D4s v3 Low Priority, 		 Rate: 0.050000, 		 Region: FR Central 
10360. Category: Virtual Machines, 		  Name: A8 v2, 		 Rate: 0.433000, 		 Region: IN West 
10361. Category: Virtual Machines, 		  Name: F2s v2, 		 Rate: 0.085000, 		 Region: US East 
10362. Category: Virtual Machines, 		  Name: F2s v2 Low Priority, 		 Rate: 0.027700, 		 Region: AU Central 
10363. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2 - Expired, 		 Rate: 0.294000, 		 Region: UK South 
10364. Category: Virtual Machines, 		  Name: A4 Low Priority, 		 Rate: 0.317000, 		 Region: KR South 
10365. Category: Virtual Machines, 		  Name: E2 v3/E2s v3, 		 Rate: 0.227000, 		 Region: KR South 
10366. Category: Virtual Machines, 		  Name: NC24r Low Priority, 		 Rate: 1.908000, 		 Region:  
10367. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2 - Expired, 		 Rate: 1.056000, 		 Region: US Central 
10368. Category: Virtual Machines, 		  Name: D5 v2/DS5 v2 Low Priority, 		 Rate: 0.834000, 		 Region: IN Central 
10369. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2, 		 Rate: 0.176000, 		 Region: UK South 
10370. Category: Virtual Machines, 		  Name: E32 v3/E32s v3 Low Priority, 		 Rate: 0.587000, 		 Region: US DoD 
10371. Category: Virtual Machines, 		  Name: A6 Low Priority, 		 Rate: 0.154700, 		 Region: FR South 
10372. Category: Virtual Machines, 		  Name: A7 Low Priority, 		 Rate: 0.160000, 		 Region: US Gov TX 
10373. Category: Virtual Machines, 		  Name: NC24 Low Priority, 		 Rate: 0.864000, 		 Region: US West 
10374. Category: Virtual Machines, 		  Name: A4 v2 Low Priority, 		 Rate: 0.032000, 		 Region: US West 2 
10375. Category: Virtual Machines, 		  Name: E16 v3/E16s v3 Low Priority, 		 Rate: 0.320000, 		 Region: AP East 
10376. Category: Virtual Machines, 		  Name: E64 v3/E64s v3 Low Priority, 		 Rate: 0.806000, 		 Region: US West 
10377. Category: Virtual Machines, 		  Name: A8 v2, 		 Rate: 0.400000, 		 Region: US East 2 
10378. Category: Virtual Machines, 		  Name: F2s v2 Low Priority, 		 Rate: 0.017000, 		 Region: IN Central 
10379. Category: Virtual Machines, 		  Name: H16mr Low Priority, 		 Rate: 1.783000, 		 Region: EU North 
10380. Category: Virtual Machines, 		  Name: G4/GS4 Low Priority, 		 Rate: 2.592000, 		 Region: AP East 
10381. Category: Virtual Machines, 		  Name: D12/DS12 Low Priority, 		 Rate: 0.070000, 		 Region:  
10382. Category: Virtual Machines, 		  Name: A2, 		 Rate: 0.085000, 		 Region: US North Central 
10383. Category: Virtual Machines, 		  Name: E32 v3/E32s v3 Low Priority, 		 Rate: 1.395000, 		 Region: US North Central 
10384. Category: Virtual Machines, 		  Name: NC12 Low Priority, 		 Rate: 1.110000, 		 Region: EU West 
10385. Category: Virtual Machines, 		  Name: D12 v2/DS12 v2 - Expired, 		 Rate: 0.459000, 		 Region: JA East 
10386. Category: Virtual Machines, 		  Name: F1/F1s Low Priority, 		 Rate: 0.044000, 		 Region: JA West 
10387. Category: Virtual Machines, 		  Name: E16 v3/E16s v3, 		 Rate: 1.864000, 		 Region: EU North 
10388. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2 Low Priority, 		 Rate: 0.053000, 		 Region: BR South 
10389. Category: Virtual Machines, 		  Name: D11 v2/DS11 v2 - Expired, 		 Rate: 0.186000, 		 Region: US Gov TX 
10390. Category: Virtual Machines, 		  Name: NV6 Low Priority, 		 Rate: 0.744000, 		 Region: AU East 
10391. Category: Virtual Machines, 		  Name: A8 v2 Low Priority, 		 Rate: 0.299000, 		 Region: KR Central 
10392. Category: Virtual Machines, 		  Name: L16s Low Priority, 		 Rate: 0.873000, 		 Region: US East 2 
10393. Category: Virtual Machines, 		  Name: D11/DS11, 		 Rate: 0.242000, 		 Region: AP East 
10394. Category: Virtual Machines, 		  Name: A1 v2 Low Priority, 		 Rate: 0.007000, 		 Region:  
10395. Category: Virtual Machines, 		  Name: F32s v2 Low Priority, 		 Rate: 0.271000, 		 Region: US East 
10396. Category: Virtual Machines, 		  Name: F64s v2 Low Priority, 		 Rate: 0.544000, 		 Region: US North Central 
10397. Category: Virtual Machines, 		  Name: NC6s v3, 		 Rate: 4.981000, 		 Region: KR Central 
10398. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.131000, 		 Region: FR South 
10399. Category: Virtual Machines, 		  Name: A7 Low Priority, 		 Rate: 0.160000, 		 Region: US Gov AZ 
10400. Category: Virtual Machines, 		  Name: F8s v2 Low Priority, 		 Rate: 0.283200, 		 Region: KR South 
10401. Category: Virtual Machines, 		  Name: A0 Low Priority, 		 Rate: 0.008800, 		 Region: BR South 
10402. Category: Virtual Machines, 		  Name: D64 v3/D64s v3 Low Priority, 		 Rate: 2.598000, 		 Region: CA East 
10403. Category: Virtual Machines, 		  Name: D2 v2/DS2 v2 - Expired, 		 Rate: 0.169000, 		 Region: IN West 
10404. Category: Virtual Machines, 		  Name: F2/F2s, 		 Rate: 0.121000, 		 Region: IN South 
10405. Category: Virtual Machines, 		  Name: M16ms, 		 Rate: 4.655600, 		 Region: IN South 
10406. Category: Virtual Machines, 		  Name: D11 v2/DS11 v2 Low Priority, 		 Rate: 0.132000, 		 Region: CA East 
10407. Category: Virtual Machines, 		  Name: D1 v2/DS1 v2, 		 Rate: 0.071000, 		 Region: US Gov AZ 
10408. Category: Virtual Machines, 		  Name: F2s v2 Low Priority, 		 Rate: 0.017000, 		 Region: US North Central 
10409. Category: Virtual Machines, 		  Name: A7, 		 Rate: 1.390000, 		 Region: AU Central 
10410. Category: Virtual Machines, 		  Name: D4 v3/D4s v3 Low Priority, 		 Rate: 0.044000, 		 Region: US West Central 
10411. Category: Virtual Machines, 		  Name: D15 v2/DS15 v2, 		 Rate: 1.852000, 		 Region: US West 
10412. Category: Virtual Machines, 		  Name: A2 v2, 		 Rate: 0.106000, 		 Region: AP East 
10413. Category: Virtual Machines, 		  Name: A1 Low Priority, 		 Rate: 0.012000, 		 Region: IN South 
10414. Category: Virtual Machines, 		  Name: D15 v2/DS15 v2 Low Priority, 		 Rate: 1.182000, 		 Region: AU East 
10415. Category: Virtual Machines, 		  Name: F16/F16s, 		 Rate: 1.644000, 		 Region: US South Central 
10416. Category: Virtual Machines, 		  Name: NV24, 		 Rate: 5.830000, 		 Region: EU North 
10417. Category: Virtual Machines, 		  Name: M8ms, 		 Rate: 2.227900, 		 Region: AP Southeast 
10418. Category: Virtual Machines, 		  Name: D15 v2/DS15 v2, 		 Rate: 1.864000, 		 Region: US Gov AZ 
10419. Category: Virtual Machines, 		  Name: E2 v3/E2s v3 Low Priority, 		 Rate: 0.031000, 		 Region: FR Central 
10420. Category: Virtual Machines, 		  Name: D13 v2/DS13 v2, 		 Rate: 1.166000, 		 Region: KR Central 
10421. Category: Virtual Machines, 		  Name: M32s Low Priority, 		 Rate: 1.010500, 		 Region: IN South 
10422. Category: Virtual Machines, 		  Name: D3 v2/DS3 v2 Low Priority, 		 Rate: 0.073000, 		 Region: JA West 
10423. Category: Virtual Machines, 		  Name: M64ms, 		 Rate: 12.405000, 		 Region: US Gov AZ 
10424. Category: Virtual Machines, 		  Name: F4s v2, 		 Rate: 0.204000, 		 Region: US West Central 
10425. Category: Virtual Machines, 		  Name: A2m v2, 		 Rate: 0.351000, 		 Region: FR South 
10426. Category: Virtual Machines, 		  Name: G4/GS4 Low Priority, 		 Rate: 1.952000, 		 Region: US Gov 
10427. Category: Virtual Machines, 		  Name: H16r, 		 Rate: 3.328000, 		 Region: EU North 
10428. Category: Virtual Machines, 		  Name: H16r, 		 Rate: 2.092000, 		 Region: UK South 
10429. Category: Virtual Machines, 		  Name: D64 v3/D64s v3, 		 Rate: 3.360000, 		 Region: IN Central 
10430. Category: Virtual Machines, 		  Name: A6 Low Priority, 		 Rate: 0.108000, 		 Region: EU West 
10431. Category: Virtual Machines, 		  Name: E8 v3/E8s v3, 		 Rate: 1.008000, 		 Region: EU West 
10432. Category: Virtual Machines, 		  Name: D2/DS2 Low Priority, 		 Rate: 0.104000, 		 Region: US East 2 
10433. Category: Virtual Machines, 		  Name: A4, 		 Rate: 0.744000, 		 Region: AU East 
